icao,municipality,country,name,lat,lon
SMBN,Albina,SR,Albina Airport,5.51272,-54.05010
SMCA,Awaradam,SR,Cayana Airstrip,3.89868,-55.57791
SMCB,Cabana,SR,Cabana Airstrip,4.85278,-55.59306
SMCI,Coeroeni,SR,Coeroeni Airport,3.37068,-57.34605
SMCO,Totness,SR,Totness Airport,5.86583,-56.32750
SMCT,Lawa Cottica,SR,Cottica Airstrip,3.85216,-54.22820
SMDA,Drietabbetje,SR,Drietabbetje Airport,4.11136,-54.67277
SMDK,Donderskamp,SR,Donderskamp Airstrip,5.35039,-56.36305
SMDO,Aurora,SR,Ladouanie Airport,4.37611,-55.40706
SMDU,Alalapadi,SR,Alalapadu Airstrip,2.52350,-56.32470
SMEG,Kwatta,SR,Eduard Alexander Gummels Airport,5.86381,-55.18950
SMGA,Gakaba,SR,Gakaba Airstrip,4.45417,-54.44583
SMGH,Pikienkondre of Miranda,SR,Godo Holo Airstrip,4.05830,-54.78610
SMGR,,SR,Gross Rosebel Airstrip,5.09167,-55.24917
SMHA,Antongron,SR,Henri Alwies Airstrip,5.83189,-55.63688
SMHP,Paramaribo,SR,Gummels Heliport,5.85889,-55.19312
SMJA,Jarikaba,SR,Jarikaba Airstrip,5.82639,-55.33750
SMJP,Paramaribo,SR,Johan Adolf Pengel International Airport,5.45283,-55.18780
SMKA,Kabalebo,SR,Kabalebo Airport,4.40662,-57.22368
SMKE,Kayserberg,SR,Kayser Airport,3.09434,-56.47270
SMLA,Anapaike,SR,Lawa Anapaike Airstrip,3.41048,-54.02829
SMLI,Lelygebergte,SR,Lelygebergte Airstrip,4.26806,-54.74306
SMLT,Langatabbetje,SR,Langatabbetje Airstrip,4.99611,-54.44167
SMMO,Moengo,SR,Moengo Airstrip,5.60760,-54.40030
SMNI,Nieuw Nickerie,SR,Nieuw Nickerie - Major Henk Fernandes Airport,5.95543,-57.04062
SMOL,,SR,Oelemari Airport,3.10417,-54.54306
SMPA,Paloemeu,SR,Vincent Fayks Airport,3.34605,-55.44371
SMPE,Poeketi,SR,Poeketi Airstrip,4.12639,-54.62361
SMPG,Poesoegroenoe,SR,Poesoegroenoe(Pusugrunu) Airstrip,4.39791,-55.79337
SMPT,Apetina,SR,Apetina Airstrip,3.50284,-55.05799
SMRA,Ralleigh,SR,Ralleigh Airstrip,4.72278,-56.20833
SMRN,Ragoebarsing,SR,Ragoebarsing Airstrip,4.88472,-56.94028
SMSI,Sipaliwini,SR,Sipaliwini Airport,2.02644,-56.12641
SMSK,Sarakreek,SR,Sarakreek Airstrip,4.31852,-54.96723
SMSM,Kwamalasoemoetoe Airport,SR,Kwamalasoemoetoe Airport,2.35443,-56.79243
SMST,Stoelmanseiland,SR,Stoelmanseiland Airport,4.35139,-54.41806
SMTA,Benzdorp,SR,Tabiki Airstrip,3.67989,-54.08510
SMTB,Tafelberg,SR,Rudi Kappel Airport,3.78762,-56.14949
SMTP,Kasikasima,SR,Tepoe Airstrip,3.15000,-55.71700
SMVG,Vier Gebroeders,SR,Vier Gebroeders Airstrip,1.96250,-55.92917
SMVO,Avanavero,SR,Avanavero Airstrip,4.82569,-57.28242
SMWA,Wageningen,SR,Wageningen Airstrip,5.84125,-56.67325
SMWS,Washabo,SR,Washabo Airport,5.21528,-57.18530
SMZO,Paramaribo,SR,Zorg en Hoop Airport,5.81121,-55.19230
SNAB,Araripina,BR,Araripina Airport,-7.58642,-40.53543
SNAC,Xinguara,BR,Fazenda Santa Rosa Airport,-7.03381,-50.09143
SNAD,Gurupi,BR,Fazenda Águia Branca Airport,-3.32748,-46.77751
SNAE,Arcoverde,BR,Arcoverde Airport,-8.40778,-37.08833
SNAG,Araguari,BR,Araguari Airport,-18.66830,-48.19050
SNAI,Jateí,BR,Fazenda Nossa Senhora das Graças Airport,-22.74249,-53.80324
SNAJ,Paragominas,BR,Fazenda Jaguaré Airport,-3.41949,-48.32996
SNAK,Parauapebas,BR,Carajás Heliport,-6.07755,-50.07419
SNAL,Arapiraca,BR,Arapiraca Airport,-9.77659,-36.62898
SNAN,Chiapeta,BR,Empresa Agrícola Chiapeta Airport,-28.06686,-53.87737
SNAO,Casimiro de Abreu,BR,Trimonte Jorge Mussi Airport,-22.51322,-42.05293
SNAP,Janaúba,BR,Janaúba Airport,-15.73195,-43.32290
SNAQ,Jarinu,BR,Elisa Heliport,-23.15473,-46.78018
SNAR,Almenara,BR,Cirilo Queiróz Airport,-16.16558,-40.68402
SNAS,Três Marias,BR,Três Marias Airport,-18.22240,-45.18900
SNAU,Aracaju,BR,Aeroclube de Sergipe Airport,-10.90145,-37.08292
SNAV,Juazeiro,BR,Agrovale Airport,-9.50435,-40.36996
SNAX,Assis,BR,Marcelo Pires Halzhausen Airport,-22.63860,-50.45598
SNBB,Luís Eduardo Magalhães,BR,Fazenda Agronol Airport,-25.34695,-49.05738
SNBC,Barra do Corda,BR,Barra do Corda Airport,-5.50250,-45.21583
SNBF,Canarana,BR,Fazenda Vale Verde Airport,-13.35690,-52.74911
SNBG,Baixo Guandu,BR,Baixo Guandu - Aimorés Airport,-19.49900,-41.04180
SNBH,Nova Lima,BR,Biocor Helipad,-19.98148,-43.94490
SNBI,Bacabal,BR,Bacabal Airport,-4.22771,-44.82000
SNBL,Unaí,BR,Fazenda Agropecuária Camargos Airstrip,-16.55293,-46.76920
SNBM,Muriaé,BR,Cristiano Ferreira Varella Airport,-21.12610,-42.39440
SNBN,Portel,BR,Balbinot Airport,-2.87583,-50.49167
SNBQ,São Paulo,BR,Bela Cintra Heliport,-23.55398,-46.65853
SNBR,Barreiras,BR,Dom Ricardo Weberberger Airport,-12.07890,-45.00900
SNBS,Balsas,BR,Balsas Airport,-7.52531,-46.05336
SNBT,Benedito Leite,BR,Benedito Leite Airport,-7.21694,-44.55056
SNBU,Funilândia,BR,Fazenda Alegria Heliport,-19.35945,-44.05676
SNBX,Barra,BR,Barra Airport,-11.08080,-43.14750
SNBZ,Paramirim,BR,Paramirim Airport,-13.49058,-42.22916
SNCA,Campo Belo,BR,Campo Belo Airport,-20.89230,-45.33510
SNCB,Prainha,BR,Castanhal Airport,-2.52361,-53.93972
SNCD,Goiana,BR,Catuama Heliport,-7.69056,-34.87583
SNCE,Campo Do Meio,BR,Campo do Meio Airport,-21.10610,-45.80470
SNCH,Caraguatatuba,BR,UTGCA Heliport,-23.65764,-45.49811
SNCI,Capanema,BR,Cibrasa Airport,-1.23100,-47.20060
SNCJ,Santarém,BR,Piquiatuba Airport,-2.54373,-54.71104
SNCL,Cairu,BR,Lorenzo Airport,-13.38944,-38.91000
SNCM,Cascavel,BR,Caponga Heliport,-16.24018,-58.38791
SNCN,Brasília,BR,Parque Cidade Heliport,-15.79591,-47.89357
SNCO,Tacuru,BR,Agropecuária Santa Paola Airport,-23.51697,-55.06316
SNCP,Correia Pinto,BR,Planalto Serrano Regional Airport,-27.63413,-50.35825
SNCR,Belo Horizonte,BR,Viganó I Heliport,-19.96306,-43.95555
SNCS,Campos Sales,BR,Campos Sales Airport,-7.05171,-40.35827
SNCT,Caratinga,BR,Ubaporanga Airport,-19.72530,-42.11210
SNCV,Campina Verde,BR,Campina Verde Airport,-19.55148,-49.49742
SNCW,Alcântara,BR,Alcântara Space Center Airport,-2.37300,-44.39640
SNCX,Colatina,BR,Colatina Airport,-19.48748,-40.57936
SNCY,Coruripe,BR,Campo da Praia Airport,-10.22264,-36.28535
SNCZ,Ponte Nova,BR,Ponte Nova Airport,-20.40330,-42.91650
SNDA,Figueirópolis d'Oeste,BR,Fazenda Vale Formoso Airstrip,-15.38194,-58.64972
SNDC,Redenção,BR,Redenção Airport,-8.03119,-49.97969
SNDD,Igarapé do Meio,BR,Fazenda Eldorado Airport,-23.06592,-47.32448
SNDE,Rio de Janeiro,BR,BNDES Heliport,-22.90868,-43.18021
SNDH,Barreiras,BR,Aba Airport,-12.16286,-45.03370
SNDK,São Paulo,BR,C.T.O Itaú Heliport,-23.55806,-46.61861
SNDL,Paraipaba,BR,Luciano Cavalcante Heliport,-3.34578,-39.12623
SNDM,Guarulhos,BR,Karina Heliport,-23.44040,-46.43520
SNDN,Salvador,BR,Cemaden - CIGE Heliport,-12.94398,-38.42578
SNDO,Paracatu,BR,Ouro Branco Airport,-3.81795,-38.46055
SNDQ,São Desidério,BR,Fazenda Soya Airport,-12.92111,-45.56944
SNDR,Timon,BR,Domingos Rego Airport,-5.07979,-42.87370
SNDT,Diamantina,BR,Diamantina Airport,-18.23200,-43.65040
SNDU,Capitólio,BR,Ponta Do Sol Airport,-20.63833,-45.99806
SNDV,Divinópolis,BR,Brigadeiro Cabral Airport,-20.18070,-44.87090
SNDX,Coruripe,BR,Cachoeira Airport,-10.04000,-36.32639
SNEB,Paragominas,BR,Nagib Demachki Airport,-3.01980,-47.31647
SNEC,Porto Seguro,BR,Outeiros da Brisas Airport,-16.71296,-39.14241
SNED,Canavieiras,BR,Sócrates Rezende Airport,-15.66700,-38.95470
SNEE,Vacaria,BR,Vacaria Airport,-28.43248,-51.02332
SNEF,Parati,BR,Praia de Santa Rita Heliport,-23.19083,-44.64556
SNEG,Tangará da Serra,BR,Fazenda Netolândia Airport,-14.65011,-57.88869
SNEI,Rio Pardo,BR,Fazenda São Miguel Airport,-30.17502,-52.16948
SNEO,Nerópolis,BR,Dezoito Airport,-16.43890,-49.19952
SNEQ,Rio De Janeiro,BR,Ouro Negro Heliport,-22.91278,-43.22278
SNET,Sidrolândia,BR,Fazenda Estrela Airport,-21.27394,-55.21598
SNEU,Euclides Da Cunha,BR,Euclides da Cunha Airport,-10.52730,-39.03270
SNEV,Blumenau,BR,Posthaus Heliport,-27.14895,-48.95695
SNEW,Carneirinho,BR,Fazenda Congonhas Airport,-19.66263,-50.95021
SNEZ,Novo Brasil,BR,Fazenda Palmeira do Capim Airport,-15.96028,-50.71476
SNFA,Unaí,BR,Fazenda Vale Verde III Airport,-16.71603,-46.52112
SNFB,Pontes E Lacerda,BR,Fazenda Minas Gerais Airport,-15.93169,-49.67800
SNFE,Alfenas,BR,Comandante Paschoal Patrocínio Filho Airport,-21.43140,-45.93210
SNFF,Fortaleza,BR,Feijó Airport,-3.80990,-38.61460
SNFG,Capitão Poço,BR,Citropar Airport,-5.35944,-57.52001
SNFH,Ponta Porã,BR,Fazenda Dom Felipe Airport,-12.26190,-61.17651
SNFI,Tupaciguara,BR,Fazenda São José do Parnaíba Airport,-18.38750,-48.86167
SNFJ,Jacareacanga,BR,Pousada Thaimaçu Airport,-9.06278,-56.59333
SNFN,Jardinópolis,BR,Fazenda Santa Fé Airport,-20.94000,-47.87000
SNFO,Formiga,BR,Formiga Airport,-20.39530,-45.48360
SNFP,Sorriso,BR,Fazenda Pirapó Airport,-12.18139,-55.78861
SNFQ,São Sebastião da Bela Vista,BR,Fazenda Paineira Airport,-14.34795,-56.94874
SNFT,Ituberá,BR,Fazenda Serinhaém Airport,-11.32391,-54.57355
SNFU,Frutal,BR,Frutal Airport,-20.00280,-48.95840
SNFW,São João do Piauí,BR,Benjamin de Moura Leal Airport,-18.80342,-54.85145
SNFX,São Félix do Xingu,BR,São Félix do Xingu Airport,-6.64130,-51.95230
SNFZ,Bocaíuva,BR,Fazenda Villa Terezinha Airport,-17.40584,-43.93985
SNGA,Guarapari,BR,Guarapari Airport,-20.64650,-40.49190
SNGB,Gilbués,BR,Gilbués Airport,-9.83092,-45.36846
SNGD,Guadalupe,BR,Guadalupe Airport,-6.78222,-43.58220
SNGE,Recife,BR,Ilha do Retiro Heliport,-8.06667,-34.90194
SNGF,Gravatá,BR,Fazenda Manacá Heliport,-8.19139,-35.50472
SNGG,Bom Jesus Do Gurguéia,BR,Bom Jesus do Gurguéia Airport,-9.05725,-44.37110
SNGI,Guanambi,BR,Guanambi Airport,-14.20820,-42.74610
SNGK,Monte Alegre De Minas,BR,Fazenda Bela Vista Airport,-19.04833,-48.97222
SNGL,Porto Feliz,BR,Boa Vista Heliport,-23.18194,-47.55944
SNGM,São Félix do Xingu,BR,Fazenda Epemaju Airstrip,-5.55994,-50.96528
SNGN,Garanhuns,BR,Garanhuns Airport,-8.83428,-36.47160
SNGP,Tupaciguara,BR,Fazenda Santa Maria Airport,-18.58694,-48.86917
SNGR,Gorotire,BR,Gorotire Airport,-7.78361,-51.13389
SNGS,Maceió,BR,Aeroclube de Alagoas Airport,-9.58488,-35.75279
SNGT,Gentio De Ouro,BR,Gentio de Ouro Airport,-11.44170,-42.51820
SNGX,Guaxupé,BR,Guaxupé Airport,-21.32577,-46.73083
SNGY,Itatiba,BR,Fazenda Santapazienza Heliport,-1.25889,-47.95333
SNGZ,Cajamar,BR,Bardahl Heliport,-23.34028,-46.84500
SNHA,São Luís,BR,Comandante Endeel Gabriel Helipad,-2.48499,-44.25125
SNHB,Paracuru,BR,Base de Paracuru Heliport,-3.40028,-39.00028
SNHC,Caraguatatuba,BR,Hospital Regional de Caraguatatuba Helipad,-23.65722,-45.44000
SNHD,Uberlândia,BR,Fazenda Floresta do Lobo Airport,-19.07750,-48.13028
SNHE,Uberaba,BR,Fazenda Inhumas do Chapadão Airport,-19.30583,-48.19333
SNHF,Brasília,BR,Figaro Heliport,-15.77407,-47.81699
SNHG,Sandolândia,BR,Fazenda Varjadão Airport,-12.34139,-49.62111
SNHH,Itajubá,BR,Helibrás Heliport,-22.42667,-45.47806
SNHI,Guamaré,BR,Polo Industrial Heliport,-5.12750,-36.38445
SNHJ,José Bonifácio,BR,Usina de José Bonifácio Airport,-21.09500,-49.91472
SNHM,Salvador,BR,HELPN Morro da Gavazza Heliport,-13.00774,-38.53069
SNHN,Contagem,BR,Megafort Heliport,-19.89111,-44.05333
SNHR,Perdizes,BR,Fazenda Água Santa Airport,-16.53975,-47.83727
SNHS,Serra Talhada,BR,Santa Magalhães Airport,-8.06143,-38.32889
SNHT,Poços De Caldas,BR,Togni Heliport,-21.78028,-46.59611
SNHU,Itinga Do Maranhão,BR,FazendaBola Sete Airport,-4.57000,-47.47000
SNHV,Guarulhos,BR,Vaska Heliport,-23.38892,-46.40948
SNHW,Santa Luzia,BR,Fazenda Agro-Maratá Airport,-4.32222,-46.22833
SNHY,Recife,BR,Hospital Esperança Heliport,-8.06694,-34.89500
SNHZ,Manaus,BR,Amazonas State Government Palace Heliport,-3.09277,-60.06024
SNIB,Itaberaba,BR,Itaberaba Airport,-12.50000,-40.26990
SNIC,Irecê,BR,Irecê Airport,-11.33990,-41.84700
SNID,São Paulo,BR,Instituto Doutor Arnaldo Heliport,-23.55611,-46.66778
SNIE,Caetité,BR,Caetité Airport,-14.01233,-42.49400
SNIF,Itaituba,BR,Fazenda Serra Dourada Airport,-5.71722,-56.43611
SNIG,Iguatu,BR,Iguatu Airport,-6.34632,-39.29445
SNIJ,Ipojuca,BR,Suape Helipad,-21.28205,-50.41282
SNIM,Joaçaba,BR,Pegoraro Joaçaba Heliport,-27.17589,-51.51624
SNIN,Prainha,BR,Prainha Airport,-30.21298,-52.44201
SNIO,Cipó,BR,Cipó Airport,-11.12528,-38.48695
SNIP,Itapetinga,BR,Itapetinga Airport,-15.24450,-40.27720
SNIQ,Paracatu,BR,Morro do Ouro II Heliport,-17.17766,-46.87899
SNIR,Parnarama,BR,Fazenda Mata Escura Airport,-5.74278,-43.59889
SNIS,Caxias,BR,Fazenda Rio Largo Airport,-5.19694,-43.59778
SNIT,Ibotirama,BR,Ibotirama Airport,-12.16860,-43.22210
SNIU,Ipiaú,BR,Ipiaú Airport,-14.17354,-39.68399
SNIV,Ipiaçu,BR,Fazenda Jumari Airport,-18.64684,-49.88542
SNIW,Maracaju,BR,Fazenda Carmelo Airport,-21.47930,-55.33060
SNIX,Campos De Júlio,BR,Fazenda Masutti Airport,-13.55333,-59.10028
SNIZ,Vilhena,BR,Fazenda Jaqueline Airport,-12.88250,-60.11944
SNJA,Capivari do Sul,BR,Capivari Airport,-30.13462,-50.51143
SNJB,Jacobina,BR,Jacobina Airport,-11.16320,-40.55310
SNJD,Chapadão do Céu,BR,Fazenda Jardim,-18.43107,-52.65845
SNJE,Jaborandi,BR,Fazenda Trijunção Airport,-5.04533,-44.04696
SNJF,Sitio do Mato,BR,Rural Verde Airport,-12.64743,-43.51876
SNJI,Jequitaí,BR,Fazenda Fortaleza de Santa Terezinha Airport,-17.18680,-44.64950
SNJJ,Dois Irmãos Do Buriti,BR,Fazenda Vô Anízio Airport,-20.71528,-55.37972
SNJK,Jequié,BR,Jequié Airport,-13.87770,-40.07160
SNJM,Manhuaçu,BR,Aeroporto Elias Breder Airport,-20.25972,-42.18389
SNJN,Januária,BR,Januária Airport,-15.47380,-44.38550
SNJP,João Pinheiro,BR,João Pinheiro Airport,-17.78750,-46.12000
SNJQ,Jequitinhonha,BR,Jequitinhonha Airport,-16.44190,-41.03690
SNJR,São João Del Rei,BR,Prefeito Octávio de Almeida Neves Airport,-21.08564,-44.22530
SNJU,São José do Xingu,BR,Nossa Senhora da Penha Airport,-10.81299,-52.74654
SNJV,São João Da Ponte,BR,Fazenda Santa Mônica Airport,-15.99833,-43.73833
SNJX,Juiz de Fora,BR,Hospital Monte Sinai Heliport,-21.78106,-43.36483
SNJZ,São Félix do Xingu,BR,Fazenda Jaú Airport,-23.01561,-43.29568
SNKA,Avaré,BR,Fazenda Perto d`Água Heliport,-23.25389,-48.90750
SNKB,Campina Grande,BR,Aeroclube Airport,-7.17833,-35.99028
SNKC,Cocos,BR,Cocos Airport,-14.17278,-44.54667
SNKD,Conceição Do Mato Dentro,BR,Conceição do Mato Dentro Airport,-19.02030,-43.43390
SNKE,Morada Nova de Minas,BR,Fazenda São Francisco Airstrip,-18.58194,-45.32139
SNKF,Conselheiro Lafaiete,BR,Das Bandeirinhas Airport,-20.73859,-43.79744
SNKH,Creputiá,BR,Creputiá Airport,-8.11694,-57.11722
SNKI,Cachoeiro do Itapemirim,BR,Cachoeiro do Itapemirim - Raimundo de Andrade Airport,-20.83430,-41.18560
SNKJ,Cumaru do Norte,BR,Fazenda Rio Dourado Airport,-8.33482,-51.44671
SNKK,Caicó,BR,Caicó Airport,-6.43917,-37.07830
SNKN,Currais Novos,BR,Currais Novos Airport,-6.28083,-36.54028
SNKO,Brotas de Macaúbas,BR,Brotas de Macaúbas Airport,-11.99940,-42.63490
SNKP,Mirante do Paranapanema,BR,Conquista do Pontal Airport,-22.38516,-52.11090
SNKR,Corrente,BR,Corrente Airport,-10.45194,-45.13639
SNKS,Santa Rita de Cássia,BR,Santa Rita de Cássia Airport,-10.98927,-44.51572
SNKU,Canudos,BR,Canudos Airport,-9.90306,-39.03278
SNKV,Tartarugalzinho,BR,Fazenda Campo Verde Airport,1.04278,-50.51670
SNKY,Paragominas,BR,Fazenda Cikel Airport,-3.65731,-48.82345
SNLA,Canaã Dos Carajás,BR,Fazenda Lagoa das Antas Airport,-6.56750,-49.71944
SNLB,Lábrea,BR,Fazenda Magdalena Airstrip,-9.20305,-65.70853
SNLG,Jaboticatubas,BR,Serra do Cipó Airport,-19.39861,-43.74639
SNLI,Abaeté,BR,Abaeté Airport,-19.15560,-45.49480
SNLL,Ipojuca,BR,Brennand Heliport,-16.44908,-49.01217
SNLN,Linhares,BR,Linhares Municipal Airport,-19.35520,-40.07128
SNLO,São Lourenço,BR,São Lourenço Airport,-22.09090,-45.04450
SNLQ,Nova Crixás,BR,Fazenda Conforto Airport,-14.06580,-50.41590
SNLR,São Paulo,BR,Itautec Heliport,-23.53083,-46.57195
SNLT,Paulistana,BR,Paulistana Airport,-8.16639,-41.15389
SNLU,Laranjeiras,BR,Fazenda Boa Luz Airport,-10.83815,-37.19602
SNLY,Lagoa Da Prata,BR,Lagoa da Prata Airport,-20.06140,-45.55490
SNLZ,Divinópolis Do Tocantins,BR,Fazenda Boca da Mata Airport,-9.43194,-49.59111
SNMA,Monte Alegre,BR,Monte Alegre Airport,-1.99580,-54.07420
SNMC,Macaúbas,BR,Macaúbas Airport,-13.02500,-42.67230
SNMD,Itaituba,BR,Mundico Coelho Airport,-6.83773,-56.84323
SNME,Mata De São João,BR,Costa dos Coqueiros Airport,-12.49039,-38.02366
SNMF,Monte Belo,BR,Agropastoril Monte Alegre Airport,-21.35056,-46.25056
SNMG,Fortaleza,BR,Miguel Dias Heliport,-3.76667,-38.49083
SNMI,Jaguarari,BR,Mina Caraíba Airport,-9.83000,-39.88667
SNMJ,Maracás,BR,Maracás Airport,-13.43330,-40.43330
SNMK,Jaíba,BR,Mocambinho Airport,-15.09300,-43.97910
SNML,Rio Largo,BR,Manduca Leão Airport,-9.54422,-35.82495
SNMN,Minas Novas,BR,Minas Novas Airport,-17.26389,-42.53916
SNMP,Paracatu,BR,Fazenda Marocopa Airport,-23.60134,-46.66137
SNMQ,Joinville,BR,Tigre Heliport,-26.31696,-48.86621
SNMR,Maraú,BR,Maraú Airport,-14.14335,-39.00660
SNMT,Ilhabela,BR,Profitus Helipad,-23.91651,-45.45551
SNMU,Mucuri,BR,Mucuri Airport,-18.04890,-39.86432
SNMV,Alcinópolis,BR,Fazenda Flávia Airport,-18.34723,-53.75165
SNMX,São Mateus,BR,São Mateus - Ernesto Bonomo Airport,-18.72130,-39.83370
SNMY,Barueri,BR,Medic Life Helipad,-23.48512,-46.85691
SNMZ,Porto de Moz,BR,Porto de Moz Airport,-1.74131,-52.23603
SNNB,Paracatu,BR,Fazenda Cana Brava Airport,-17.17380,-46.30172
SNNC,Ipixuna do Pará,BR,Rio Capim Airport,-20.60918,-57.55581
SNNE,São João Nepomuceno,BR,São João Nepomuceno Airport,-21.54222,-43.02111
SNNF,Teresina,BR,Nossa Senhora de Fátima Airport,-20.15464,-54.64944
SNNJ,Iaciara,BR,Fazenda Santa Cruz Airport,-25.00783,-47.92493
SNNM,Guarapuava,BR,Entre Rios Airport,-25.56849,-51.49516
SNNN,Arinos,BR,Fazenda Buriti II Airport,-15.98975,-45.99785
SNNO,Comodoro,BR,Fazenda São Domingos Airport,-14.05894,-59.85006
SNNP,Nilo Peçanha,BR,Nilo Peçanha Airport,-8.06694,-52.16722
SNNU,Nanuque,BR,Nanuque Airport,-17.82316,-40.32966
SNNX,Corumbiara,BR,Fazenda Boa Vista Airport,-29.98056,-57.27111
SNOB,Sobral,BR,Sobral Public Airport,-3.67889,-40.33680
SNOC,Morro do Chapéu,BR,Morro do Chapéu Airport,-11.53328,-41.18006
SNOD,Estância,BR,SKYJU Airport,-16.50011,-39.07187
SNOE,Oeiras,BR,Oeiras Airport,-7.01835,-42.16725
SNOF,Ouro Fino,BR,Ouro Fino Airport,-22.29721,-46.39242
SNOG,Ceará-Mirim,BR,Ceará Mirim Airport,-5.66140,-35.41365
SNOI,Juara,BR,Fazenda Rio Mutuca Airport,-22.00532,-50.49046
SNOK,Aurora do Pará,BR,Fazenda Chão de Estrelas Airport,-2.33241,-47.65622
SNOL,Alta Floresta,BR,Agropecuária Mariana Airport,-9.96965,-56.21680
SNOM,Vila Bela da Santíssima Trindade,BR,Fazenda Guaporeí Airport,-15.00665,-60.22074
SNON,Campinas,BR,Royal Palm Hall Helipad.,-17.44518,-51.13983
SNOQ,Tacuru,BR,Fazenda Agropecuária Crioulo Airport,-23.59938,-55.14546
SNOS,Passos,BR,José Figueiredo Municipal Airport,-20.73184,-46.66201
SNOT,Comodoro,BR,Fazenda Santa Fé do Guaporé Airport,-19.38472,-48.27417
SNOU,Feijó,BR,Feijó Airport,-8.14121,-70.34082
SNOV,Coruripe,BR,Povoado de Camaçari Airport,-10.12201,-36.29198
SNOW,Rancharia,BR,Fazenda Turmalina Airport,-21.98299,-50.97223
SNOX,Oriximiná,BR,Oriximiná Airport,-1.71408,-55.83620
SNOZ,Paço Do Lumiar,BR,Coronel Alexandre Raposo Airport,-2.52097,-44.12130
SNPA,Pará de Minas,BR,Pará de Minas Airport,-19.84260,-44.60120
SNPC,Picos,BR,Picos Airport,-7.06138,-41.52587
SNPD,Patos de Minas,BR,Patos de Minas Airport,-18.67267,-46.49129
SNPI,Piatã,BR,De Piatã Airport,-13.16556,-41.77195
SNPJ,Patrocínio,BR,Patrocínio Airport,-18.90940,-46.98270
SNPK,Pomerode,BR,WF Heliport,-26.82156,-49.14675
SNPL,Santa Mercedes,BR,Fazenda Pacuruxu Airport,-21.25639,-51.72889
SNPN,Lavínia,BR,Fazenda Água Fria Airport,-21.03028,-50.92583
SNPO,Pompeu,BR,Pompeu Airport,-19.20330,-45.02330
SNPP,Cairu,BR,Morro de São Paulo Airport,-23.50321,-45.12599
SNPQ,Pesqueira,BR,Pesqueira Airport,-8.37481,-36.63781
SNPR,Gravatá,BR,Gilson Machado Heliport,-8.19972,-35.61611
SNPS,Buritis,BR,Fazenda Córrego da Ponte Airport,-22.05339,-53.33867
SNPU,Paraguaçu,BR,Paraguaçu Airport,-21.55920,-45.75170
SNPV,Mostardas,BR,Solidão Airport,-30.69252,-50.55714
SNPX,Pirapora,BR,Pirapora Airport,-17.31690,-44.86030
SNPY,São Sebastião Do Paraíso,BR,São Sebastião do Paraíso Airport,-20.94820,-46.98320
SNPZ,Pedra Azul,BR,Pedra Azul Airport,-16.06722,-41.16722
SNQA,Paragominas,BR,Fazenda Tracajá Airport,-2.64056,-47.86222
SNQC,São Paulo,BR,IGESP Heliport,-23.56111,-46.65083
SNQD,Sousa,BR,Sousa Airport,-6.78544,-38.23340
SNQE,Parauapebas,BR,Fazenda Serra Grande Airport,-6.06889,-49.84000
SNQG,Floriano,BR,Cangapara Airport,-6.84639,-43.07730
SNQH,São Bernardo do Campo,BR,Wheaton Heliport,-23.71513,-46.56703
SNQI,Diamantino,BR,Fazenda Camagril Agropecuária Airport,-14.11806,-57.34111
SNQK,Ipojuca,BR,Muro Alto Beach Resort Heliport,-8.43722,-34.98333
SNQM,Queimadas,BR,Queimadas Airport,-10.98833,-39.62056
SNQN,Canarana,BR,Fazenda Estrela Airport,-13.15562,-52.56974
SNQP,Magda,BR,Fazenda São Francisco Airport,-20.56750,-50.23030
SNQR,Poconé,BR,Fazenda Bahia - Don Bosco Airport,-16.72778,-57.23333
SNQS,Ivinhema,BR,Fazenda Nossa Senhora Auxiliadora Airport,-22.30444,-54.03056
SNQT,Umuarama,BR,Fazenda Estrela do Sul Airport,-23.79583,-53.47972
SNQU,Mucugê,BR,Mucugê Airport,-13.03120,-41.44410
SNQV,Curvelo,BR,Curvelo Airport,-18.74996,-44.45843
SNQW,Jacareacanga,BR,Cururu Airport,-7.56474,-57.73987
SNQX,Quixadá,BR,Quixadá Airport,-4.97901,-38.98762
SNQY,Ribeirão Preto,BR,Colina Verde Heliport,-21.22932,-47.79564
SNRA,Niquelândia,BR,Nossa Senhora da Abadia Airport,-14.65564,-48.58654
SNRB,Itaituba,BR,Fazenda Rosa de Maio Airport,-30.34500,-55.00306
SNRC,Curitiba,BR,Ouro Verde Heliport,-18.00740,-54.00929
SNRD,Prado,BR,Prado Airport,-17.29698,-39.27113
SNRE,Serra Dourada,BR,Fazenda Rebeca Airport,-23.47215,-46.43263
SNRF,Jundiaí,BR,Ecofabril Heliport,-23.17583,-46.93856
SNRG,Rio De Janeiro,BR,Furnas Centrais Elétricas S/A Heliport,-22.95528,-43.19111
SNRI,Bertioga,BR,Riviera de São Lourenço Heliport,-23.79805,-46.05622
SNRL,Americana,BR,Folhamatic Heliport,-22.75902,-47.32464
SNRM,Remanso,BR,Remanso Airport,-9.57999,-42.11592
SNRN,Getulina,BR,Fazenda Vinte de Maio Airport,-21.80889,-49.97111
SNRP,Rio Paranaíba,BR,Rio Paranaíba Airport,-19.21250,-46.24060
SNRQ,Jacareacanga,BR,Porto Rico Airport,-6.10417,-57.37944
SNRR,Novo Repartimento,BR,Fazenda Aratau Airport,-7.92032,-34.89116
SNRU,Caruaru,BR,Caruaru Airport,-8.28239,-36.01350
